doc_id,empty,short,high_nonascii,high_digits,high_noise,very_long_line_raw,very_long_line_norm
162498806.txt,False,False,False,False,False,True,False
77974727.txt,False,False,False,False,False,False,False
158636812.txt,False,False,False,False,False,True,False
158171666.txt,False,False,False,False,False,True,False
2932932.txt,False,False,False,False,False,False,False
147638013.txt,False,False,False,False,False,True,False
129057234.txt,False,False,False,False,False,True,False
157181732.txt,False,False,False,False,False,True,False
125966911.txt,False,False,False,False,False,True,False
157331627.txt,False,False,False,False,False,True,False
45236303.txt,False,False,False,False,False,True,False
3107524.txt,False,False,False,False,False,False,False
41057849.txt,False,False,False,False,False,True,False
11813664.txt,False,False,False,False,False,True,False
155141574.txt,False,False,False,False,False,True,False
160204906.txt,False,False,False,False,False,True,False
152354100.txt,False,False,False,False,False,True,False
154210644.txt,False,False,False,False,False,True,False
154129723.txt,False,False,False,False,False,True,True
11745176.txt,False,False,False,False,False,True,False
11810737.txt,False,False,False,False,False,True,False
158650495.txt,False,False,False,False,False,True,True
168940875.txt,False,False,False,False,False,True,False
166702203.txt,False,False,False,False,False,True,False
7668523.txt,False,False,False,False,False,True,False
145467795.txt,False,False,False,False,False,True,False
74111111.txt,False,False,False,False,False,False,False
276425186.txt,False,False,False,False,False,True,False
163014883.txt,False,False,False,False,False,True,False
125967952.txt,False,False,False,False,False,True,False
146312073.txt,False,False,False,False,False,True,False
173143472.txt,False,False,False,False,False,True,False
79359596.txt,False,False,False,False,False,False,False
153841693.txt,False,False,False,False,False,True,False
41040740.txt,False,False,False,False,False,True,False
120350417.txt,False,False,False,False,False,True,False
74602913.txt,False,False,False,False,False,False,False
85648941.txt,False,False,False,False,False,False,False
74893111.txt,False,False,False,False,False,False,False
135616977.txt,False,False,False,False,False,True,False
103759728.txt,False,False,False,False,False,False,False
74097575.txt,False,False,False,False,False,False,False
69140208.txt,False,False,False,False,False,True,True
162676213.txt,False,False,False,False,False,True,False
70770027.txt,False,False,False,False,False,False,True
134401064.txt,False,False,False,False,False,False,False
142113796.txt,False,False,False,False,False,True,False
98911079.txt,False,False,False,False,False,False,False
11472961.txt,False,False,False,False,False,True,False
2930355.txt,False,False,False,False,False,True,False
98893478.txt,False,False,False,False,False,False,False
172867318.txt,False,False,False,False,False,True,False
150555236.txt,False,False,False,False,False,True,False
153960375.txt,False,False,False,False,False,True,False
85381608.txt,False,False,False,False,False,False,False
148390277.txt,False,False,False,False,False,True,False
7575449.txt,False,False,False,False,False,True,False
154791617.txt,False,False,False,False,False,True,False
86396682.txt,False,False,False,False,False,False,False
79383731.txt,False,False,False,False,False,False,False
157875887.txt,False,False,False,False,False,True,False
135533920.txt,False,False,False,False,False,True,False
132920227.txt,False,False,False,False,False,True,False
149980062.txt,False,False,False,False,False,True,False
153525263.txt,False,False,False,False,False,True,False
160658089.txt,False,False,False,False,False,True,False
138784509.txt,False,False,False,False,False,True,False
129737944.txt,False,False,False,False,False,True,False
7318489.txt,False,False,False,False,False,False,False
46235384.txt,False,False,False,False,False,False,False
74696758.txt,False,False,False,False,False,False,False
79652875.txt,False,False,False,False,False,False,False
162894774.txt,False,False,False,False,False,True,False
165197.txt,False,False,False,False,False,False,False
129560026.txt,False,False,False,False,False,True,True
82292561.txt,False,False,False,False,False,False,False
45941872.txt,False,False,False,False,False,True,False
7834479.txt,False,False,False,False,False,True,False
161160532.txt,False,False,False,False,False,True,False
46736344.txt,False,False,False,False,False,True,False
150414612.txt,False,False,False,False,False,True,False
153794847.txt,False,False,False,False,False,True,False
152609016.txt,False,False,False,False,False,True,False
108648833.txt,False,False,False,False,False,False,False
168934799.txt,False,False,False,False,False,True,False
126787489.txt,False,False,False,False,False,True,False
86593621.txt,False,False,False,False,False,False,True
68823058.txt,False,False,False,False,False,False,False
61127274.txt,False,False,False,False,False,True,False
84106774.txt,False,False,False,False,False,False,False
122978834.txt,False,False,False,False,False,False,False
130699787.txt,False,False,False,False,False,True,False
144551290.txt,False,False,False,False,False,True,False
85377925.txt,False,False,False,False,False,False,False
154807227.txt,False,False,False,False,False,True,False
39937150.txt,False,False,False,False,False,True,False
78994266.txt,False,False,False,False,False,False,False
148392120.txt,False,False,False,False,False,True,False
159304080.txt,False,False,False,False,False,True,False
233605213.txt,False,False,False,False,False,True,False
154780579.txt,False,False,False,False,False,True,False
144445507.txt,False,False,False,False,False,True,True
74765671.txt,False,False,False,False,False,False,False
11743701.txt,False,False,False,False,False,True,False
149679605.txt,False,False,False,False,False,True,False
160162134.txt,False,False,False,False,False,True,False
99414853.txt,False,False,False,False,False,True,False
276153663.txt,False,False,False,False,False,True,False
15013349.txt,False,False,False,False,False,True,False
174739946.txt,False,False,False,False,False,True,False
130468096.txt,False,False,False,False,False,True,True
112776886.txt,False,False,False,False,False,False,False
95387942.txt,False,False,False,False,False,False,False
78145122.txt,False,False,False,False,False,False,False
84432594.txt,False,False,False,False,False,False,False
148822980.txt,False,False,False,False,False,True,False
71053991.txt,False,False,False,False,False,True,False
138320586.txt,False,False,False,False,False,True,False
68460922.txt,False,False,False,False,False,False,False
112795468.txt,False,False,True,False,False,False,False
44425153.txt,False,False,False,False,False,True,False
170529038.txt,False,False,False,False,False,True,False
25354141.txt,False,False,False,False,False,True,False
170495629.txt,False,False,False,False,False,True,False
67515693.txt,False,False,False,False,False,False,False
148762272.txt,False,False,False,False,False,True,True
86397306.txt,False,False,False,False,False,False,False
11004702.txt,False,False,False,False,False,True,False
46480869.txt,False,False,False,False,False,True,False
45997657.txt,False,False,False,False,False,True,False
144678961.txt,False,False,False,False,False,True,False
85377254.txt,False,False,False,False,False,False,False
173852619.txt,False,False,False,False,False,True,False
14215170.txt,False,False,False,False,False,False,False
11745454.txt,False,False,False,False,False,True,False
5540537.txt,False,False,False,False,False,True,True
141535711.txt,False,False,False,False,False,True,False
147606498.txt,False,False,False,False,False,True,False
149975145.txt,False,False,False,False,False,True,False
84088130.txt,False,False,False,False,False,False,False
126023602.txt,False,False,False,False,False,True,False
45701148.txt,False,False,False,False,False,True,False
84100262.txt,False,False,False,False,False,False,False
86575431.txt,False,False,False,False,False,False,True
